ID location 1,ID location 2,Interdistance class
DL,CT,>4500m
DL,CW,>4500m
DL,DI,500m - 1500m
DL,BH,3000m - 4500m
DL,AB,>4500m
DL,CE,500m - 1500m
DL,CB,3000m - 4500m
DL,DX,1500m - 3000m
DL,BY,>4500m
DL,CH,500m - 1500m
DL,CK,1500m - 3000m
DL,AV,>4500m
DL,AG,>4500m
DL,DR,1500m - 3000m
DL,AY,>4500m
DL,EA,500m - 1500m
DL,BV,>4500m
DL,BS,>4500m
DL,DU,3000m - 4500m
DL,AS,>4500m
DL,CN,1500m - 3000m
DL,CZ,3000m - 4500m
DL,BE,>4500m
DL,EF,1500m - 3000m
DL,BP,3000m - 4500m
DL,CQ,3000m - 4500m
DL,AP,>4500m
DL,DL,<500m
DL,DO,500m - 1500m
DL,AJ,>4500m
DL,AM,>4500m
DL,BM,1500m - 3000m
DL,EI,1500m - 3000m
DL,BB,>4500m
DL,DC,3000m - 4500m
DL,EM,3000m - 4500m
DL,DG,1500m - 3000m
DL,CU,>4500m
DL,CX,>4500m
DL,DJ,500m - 1500m
DL,BI,3000m - 4500m
DL,AC,>4500m
DL,CF,500m - 1500m
DL,CC,3000m - 4500m
DL,DY,1500m - 3000m
DL,BZ,>4500m
DL,CI,500m - 1500m
DL,CL,1500m - 3000m
DL,AW,>4500m
DL,AH,>4500m
DL,DS,1500m - 3000m
DL,AZ,>4500m
DL,EB,500m - 1500m
DL,BW,>4500m
DL,BT,>4500m
DL,ED,500m - 1500m
DL,DV,3000m - 4500m
DL,AE,>4500m
DL,AT,>4500m
DL,CO,1500m - 3000m
DL,DA,3000m - 4500m
DL,BF,>4500m
DL,EG,1500m - 3000m
DL,BQ,3000m - 4500m
DL,CR,3000m - 4500m
DL,AQ,>4500m
DL,DM,<500m
DL,DP,500m - 1500m
DL,AK,>4500m
DL,AN,>4500m
DL,BN,1500m - 3000m
DL,EJ,1500m - 3000m
DL,BC,>4500m
DL,DD,3000m - 4500m
DO,BJ,1500m - 3000m
DO,EK,1500m - 3000m
DO,DE,3000m - 4500m
DO,CS,>4500m
DO,CV,>4500m
DO,DH,1500m - 3000m
DO,BG,>4500m
DO,AA,>4500m
DO,CD,1500m - 3000m
DO,CA,>4500m
DO,DW,1500m - 3000m
DO,BX,>4500m
DO,CG,500m - 1500m
DO,CJ,500m - 1500m
DO,AU,>4500m
DO,AF,>4500m
DO,DQ,500m - 1500m
DO,AX,>4500m
DO,DZ,1500m - 3000m
DO,BU,>4500m
DO,BR,>4500m
DO,EC,500m - 1500m
DO,DT,1500m - 3000m
DO,AD,>4500m
DO,AR,>4500m
DO,CM,500m - 1500m
DO,CY,>4500m
DO,BD,>4500m
DO,EE,500m - 1500m
DO,BO,1500m - 3000m
DO,CP,1500m - 3000m
DO,AO,>4500m
DO,DK,500m - 1500m
DO,DN,<500m
DO,AI,>4500m
DO,AL,>4500m
DO,BL,1500m - 3000m
DO,EH,500m - 1500m
DO,BA,>4500m
DO,DB,3000m - 4500m
DO,BK,1500m - 3000m
DO,EL,1500m - 3000m
DO,DF,3000m - 4500m
DO,CT,>4500m
DO,CW,>4500m
DO,DI,1500m - 3000m
DO,BH,>4500m
DO,AB,>4500m
DO,CE,1500m - 3000m
DO,CB,>4500m
DO,DX,1500m - 3000m
DO,BY,>4500m
DO,CH,500m - 1500m
DO,CK,500m - 1500m
DO,AV,>4500m
DO,AG,>4500m
DO,DR,500m - 1500m
DO,AY,>4500m
DO,EA,1500m - 3000m
DO,BV,>4500m
DO,BS,>4500m
DO,DU,1500m - 3000m
DO,AS,>4500m
DO,CN,500m - 1500m
DO,CZ,>4500m
DO,BE,>4500m
DO,EF,500m - 1500m
DO,BP,1500m - 3000m
DO,CQ,1500m - 3000m
DO,AP,>4500m
DO,DL,500m - 1500m
DO,DO,<500m
DO,AJ,>4500m
DO,AM,>4500m
DO,BM,1500m - 3000m
DO,EI,500m - 1500m
DO,BB,>4500m
DO,DC,3000m - 4500m
DO,EM,1500m - 3000m
DO,DG,3000m - 4500m
DO,CU,>4500m
DO,CX,>4500m
DO,DJ,1500m - 3000m
DO,BI,>4500m
DO,AC,>4500m
DO,CF,1500m - 3000m
DO,CC,>4500m
DO,DY,1500m - 3000m
DO,BZ,>4500m
DO,CI,500m - 1500m
DO,CL,500m - 1500m
DO,AW,>4500m
DO,AH,>4500m
DO,DS,500m - 1500m
DO,AZ,>4500m
DO,EB,1500m - 3000m
DO,BW,>4500m
DO,BT,>4500m
DO,ED,500m - 1500m
DO,DV,1500m - 3000m
DO,AE,>4500m
DO,AT,>4500m
DO,CO,500m - 1500m
DO,DA,>4500m
DO,BF,>4500m
DO,EG,500m - 1500m
DO,BQ,1500m - 3000m
DO,CR,1500m - 3000m
DO,AQ,>4500m
DO,DM,500m - 1500m
DO,DP,<500m
DO,AK,>4500m
DO,AN,>4500m
DO,BN,1500m - 3000m
DO,EJ,500m - 1500m
DO,BC,>4500m
DO,DD,3000m - 4500m
AJ,BJ,>4500m
AJ,EK,>4500m
AJ,DE,3000m - 4500m
AJ,CS,3000m - 4500m
AJ,CV,3000m - 4500m
AJ,DH,>4500m
AJ,BG,1500m - 3000m
AJ,AA,1500m - 3000m
AJ,CD,3000m - 4500m
AJ,CA,1500m - 3000m
AJ,DW,>4500m
AJ,BX,1500m - 3000m
AJ,CG,>4500m
AJ,CJ,>4500m
AJ,AU,500m - 1500m
AJ,AF,500m - 1500m
AJ,DQ,>4500m
AJ,AX,3000m - 4500m
AJ,DZ,>4500m
AJ,BU,3000m - 4500m
AJ,BR,3000m - 4500m
AJ,EC,>4500m
AJ,DT,>4500m
AJ,AD,1500m - 3000m
AJ,AR,500m - 1500m
AJ,CM,>4500m
AJ,CY,3000m - 4500m
AJ,BD,1500m - 3000m
AJ,EE,>4500m
AJ,BO,>4500m
AJ,CP,>4500m
AJ,AO,1500m - 3000m
AJ,DK,>4500m
AJ,DN,>4500m
AJ,AI,<500m
AJ,AL,3000m - 4500m
AJ,BL,>4500m
AJ,EH,>4500m
AJ,BA,1500m - 3000m
AJ,DB,3000m - 4500m
AJ,BK,>4500m
AJ,EL,>4500m
AJ,DF,3000m - 4500m
AJ,CT,3000m - 4500m
AJ,CW,3000m - 4500m
AJ,DI,>4500m
AJ,BH,1500m - 3000m
AJ,AB,1500m - 3000m
AJ,CE,3000m - 4500m
AJ,CB,1500m - 3000m
AJ,DX,>4500m
AJ,BY,1500m - 3000m
AJ,CH,>4500m
AJ,CK,>4500m
AJ,AV,500m - 1500m
AJ,AG,500m - 1500m
AJ,DR,>4500m
AJ,AY,3000m - 4500m
AJ,EA,>4500m
AJ,BV,3000m - 4500m
AJ,BS,3000m - 4500m
AJ,DU,>4500m
AJ,AS,500m - 1500m
AJ,CN,>4500m
AJ,CZ,3000m - 4500m
AJ,BE,1500m - 3000m
AJ,EF,>4500m
AJ,BP,>4500m
AJ,CQ,>4500m
AJ,AP,1500m - 3000m
AJ,DL,>4500m
AJ,DO,>4500m
AJ,AJ,<500m
AJ,AM,3000m - 4500m
AJ,BM,>4500m
AJ,EI,>4500m
AJ,BB,1500m - 3000m
AJ,DC,3000m - 4500m
AJ,EM,>4500m
AJ,DG,3000m - 4500m
AJ,CU,3000m - 4500m
AJ,CX,3000m - 4500m
AJ,DJ,>4500m
AJ,BI,1500m - 3000m
AJ,AC,1500m - 3000m
AJ,CF,3000m - 4500m
AJ,CC,1500m - 3000m
AJ,DY,>4500m
AJ,BZ,1500m - 3000m
AJ,CI,>4500m
AJ,CL,>4500m
AJ,AW,500m - 1500m
AJ,AH,500m - 1500m
AJ,DS,>4500m
AJ,AZ,3000m - 4500m
AJ,EB,>4500m
AJ,BW,3000m - 4500m
AJ,BT,3000m - 4500m
AJ,ED,>4500m
AJ,DV,>4500m
AJ,AE,1500m - 3000m
AJ,AT,500m - 1500m
AJ,CO,>4500m
AJ,DA,3000m - 4500m
AJ,BF,1500m - 3000m
AJ,EG,>4500m
AJ,BQ,>4500m
AJ,CR,>4500m
AJ,AQ,1500m - 3000m
AJ,DM,>4500m
AJ,DP,>4500m
AJ,AK,<500m
AJ,AN,3000m - 4500m
AJ,BN,>4500m
AJ,EJ,>4500m
AJ,BC,1500m - 3000m
AJ,DD,3000m - 4500m
AM,BJ,>4500m
AM,EK,>4500m
AM,DE,>4500m
AM,CS,1500m - 3000m
AM,CV,3000m - 4500m
AM,DH,>4500m
AM,BG,3000m - 4500m
AM,AA,500m - 1500m
AM,CD,>4500m
AM,CA,3000m - 4500m
AM,DW,>4500m
AM,BX,1500m - 3000m
AM,CG,>4500m
AM,CJ,>4500m
AM,AU,3000m - 4500m
AM,AF,1500m - 3000m
AM,DQ,>4500m
AM,AX,500m - 1500m
AM,DZ,>4500m
AM,BU,1500m - 3000m
AM,BR,1500m - 3000m
AM,EC,>4500m
AM,DT,>4500m
AM,AD,500m - 1500m
AM,AR,1500m - 3000m
AM,CM,>4500m
AM,CY,3000m - 4500m
AM,BD,1500m - 3000m
AM,EE,>4500m
AM,BO,>4500m
AM,CP,>4500m
AM,AO,500m - 1500m
AM,DK,>4500m
AM,DN,>4500m
AM,AI,3000m - 4500m
AM,AL,<500m
AM,BL,>4500m
AM,EH,>4500m
AM,BA,500m - 1500m
AM,DB,>4500m
AM,BK,>4500m
AM,EL,>4500m
AM,DF,>4500m
AM,CT,1500m - 3000m
AM,CW,3000m - 4500m
AM,DI,>4500m
AM,BH,3000m - 4500m
AM,AB,500m - 1500m
AM,CE,>4500m
AM,CB,3000m - 4500m
AM,DX,>4500m
AM,BY,1500m - 3000m
AM,CH,>4500m
AM,CK,>4500m
AM,AV,3000m - 4500m
AM,AG,1500m - 3000m
AM,DR,>4500m
AM,AY,500m - 1500m
AM,EA,>4500m
AM,BV,1500m - 3000m
AM,BS,1500m - 3000m
AM,DU,>4500m
AM,AS,1500m - 3000m
AM,CN,>4500m
AM,CZ,3000m - 4500m
AM,BE,1500m - 3000m
AM,EF,>4500m
AM,BP,>4500m
AM,CQ,>4500m
AM,AP,500m - 1500m
AM,DL,>4500m
AM,DO,>4500m
AM,AJ,3000m - 4500m
AM,AM,<500m
AM,BM,>4500m
AM,EI,>4500m
AM,BB,500m - 1500m
AM,DC,>4500m
AM,EM,>4500m
AM,DG,>4500m
AM,CU,1500m - 3000m
AM,CX,3000m - 4500m
AM,DJ,>4500m
AM,BI,3000m - 4500m
AM,AC,500m - 1500m
AM,CF,>4500m
AM,CC,3000m - 4500m
AM,DY,>4500m
AM,BZ,1500m - 3000m
AM,CI,>4500m
AM,CL,>4500m
AM,AW,3000m - 4500m
AM,AH,1500m - 3000m
AM,DS,>4500m
AM,AZ,500m - 1500m
AM,EB,>4500m
AM,BW,1500m - 3000m
AM,BT,1500m - 3000m
AM,ED,>4500m
AM,DV,>4500m
AM,AE,500m - 1500m
AM,AT,1500m - 3000m
AM,CO,>4500m
AM,DA,3000m - 4500m
AM,BF,1500m - 3000m
AM,EG,>4500m
AM,BQ,>4500m
AM,CR,>4500m
AM,AQ,500m - 1500m
AM,DM,>4500m
AM,DP,>4500m
AM,AK,3000m - 4500m
AM,AN,<500m
AM,BN,>4500m
AM,EJ,>4500m
AM,BC,500m - 1500m
AM,DD,>4500m
BM,BJ,500m - 1500m
BM,EK,1500m - 3000m
BM,DE,3000m - 4500m
BM,CS,>4500m
BM,CV,>4500m
BM,DH,3000m - 4500m
BM,BG,>4500m
BM,AA,>4500m
BM,CD,1500m - 3000m
BM,CA,>4500m
BM,DW,3000m - 4500m
BM,BX,>4500m
BM,CG,1500m - 3000m
BM,CJ,500m - 1500m
BM,AU,>4500m
BM,AF,>4500m
BM,DQ,1500m - 3000m
BM,AX,>4500m
BM,DZ,3000m - 4500m
BM,BU,>4500m
BM,BR,>4500m
BM,EC,3000m - 4500m
BM,DT,1500m - 3000m
BM,AD,>4500m
BM,AR,>4500m
BM,CM,500m - 1500m
BM,CY,>4500m
BM,BD,>4500m
BM,EE,1500m - 3000m
BM,BO,500m - 1500m
BM,CP,500m - 1500m
BM,AO,>4500m
BM,DK,1500m - 3000m
BM,DN,1500m - 3000m
BM,AI,>4500m
BM,AL,>4500m
BM,BL,<500m
BM,EH,1500m - 3000m
BM,BA,>4500m
BM,DB,>4500m
BM,BK,500m - 1500m
BM,EL,1500m - 3000m
BM,DF,3000m - 4500m
BM,CT,>4500m
BM,CW,>4500m
BM,DI,3000m - 4500m
BM,BH,>4500m
BM,AB,>4500m
BM,CE,1500m - 3000m
BM,CB,>4500m
BM,DX,3000m - 4500m
BM,BY,>4500m
BM,CH,1500m - 3000m
BM,CK,500m - 1500m
BM,AV,>4500m
BM,AG,>4500m
BM,DR,1500m - 3000m
BM,AY,>4500m
BM,EA,3000m - 4500m
BM,BV,>4500m
BM,BS,>4500m
BM,DU,1500m - 3000m
BM,AS,>4500m
BM,CN,500m - 1500m
BM,CZ,>4500m
BM,BE,>4500m
BM,EF,1500m - 3000m
BM,BP,500m - 1500m
BM,CQ,500m - 1500m
BM,AP,>4500m
BM,DL,1500m - 3000m
BM,DO,1500m - 3000m
BM,AJ,>4500m
BM,AM,>4500m
BM,BM,<500m
BM,EI,1500m - 3000m
BM,BB,>4500m
BM,DC,>4500m
BM,EM,1500m - 3000m
BM,DG,3000m - 4500m
BM,CU,>4500m
BM,CX,>4500m
BM,DJ,3000m - 4500m
BM,BI,>4500m
BM,AC,>4500m
BM,CF,1500m - 3000m
BM,CC,>4500m
BM,DY,3000m - 4500m
BM,BZ,>4500m
BM,CI,1500m - 3000m
BM,CL,500m - 1500m
BM,AW,>4500m
BM,AH,>4500m
BM,DS,1500m - 3000m
BM,AZ,>4500m
BM,EB,3000m - 4500m
BM,BW,>4500m
BM,BT,>4500m
BM,ED,3000m - 4500m
BM,DV,1500m - 3000m
BM,AE,>4500m
BM,AT,>4500m
BM,CO,500m - 1500m
BM,DA,>4500m
BM,BF,>4500m
BM,EG,1500m - 3000m
BM,BQ,500m - 1500m
BM,CR,500m - 1500m
BM,AQ,>4500m
BM,DM,1500m - 3000m
BM,DP,1500m - 3000m
BM,AK,>4500m
BM,AN,>4500m
BM,BN,<500m
BM,EJ,1500m - 3000m
BM,BC,>4500m
BM,DD,>4500m
EI,BJ,1500m - 3000m
EI,EK,500m - 1500m
EI,DE,3000m - 4500m
EI,CS,>4500m
EI,CV,>4500m
EI,DH,3000m - 4500m
EI,BG,>4500m
EI,AA,>4500m
EI,CD,3000m - 4500m
EI,CA,>4500m
EI,DW,3000m - 4500m
EI,BX,>4500m
EI,CG,1500m - 3000m
EI,CJ,1500m - 3000m
EI,AU,>4500m
EI,AF,>4500m
EI,DQ,500m - 1500m
EI,AX,>4500m
EI,DZ,1500m - 3000m
EI,BU,>4500m
EI,BR,>4500m
EI,EC,1500m - 3000m
EI,DT,500m - 1500m
EI,AD,>4500m
EI,AR,>4500m
EI,CM,1500m - 3000m
EI,CY,>4500m
EI,BD,>4500m
EI,EE,500m - 1500m
EI,BO,1500m - 3000m
EI,CP,1500m - 3000m
EI,AO,>4500m
EI,DK,1500m - 3000m
EI,DN,500m - 1500m
EI,AI,>4500m
EI,AL,>4500m
EI,BL,1500m - 3000m
EI,EH,<500m
EI,BA,>4500m
EI,DB,>4500m
EI,BK,1500m - 3000m
EI,EL,500m - 1500m
EI,DF,3000m - 4500m
EI,CT,>4500m
EI,CW,>4500m
EI,DI,3000m - 4500m
EI,BH,>4500m
EI,AB,>4500m
EI,CE,3000m - 4500m
EI,CB,>4500m
EI,DX,3000m - 4500m
EI,BY,>4500m
EI,CH,1500m - 3000m
EI,CK,1500m - 3000m
EI,AV,>4500m
EI,AG,>4500m
EI,DR,500m - 1500m
EI,AY,>4500m
EI,EA,1500m - 3000m
EI,BV,>4500m
EI,BS,>4500m
EI,DU,500m - 1500m
EI,AS,>4500m
EI,CN,1500m - 3000m
EI,CZ,>4500m
EI,BE,>4500m
EI,EF,500m - 1500m
EI,BP,1500m - 3000m
EI,CQ,1500m - 3000m
EI,AP,>4500m
EI,DL,1500m - 3000m
EI,DO,500m - 1500m
EI,AJ,>4500m
EI,AM,>4500m
EI,BM,1500m - 3000m
EI,EI,<500m
EI,BB,>4500m
EI,DC,>4500m
EI,EM,500m - 1500m
EI,DG,3000m - 4500m
EI,CU,>4500m
EI,CX,>4500m
EI,DJ,3000m - 4500m
EI,BI,>4500m
EI,AC,>4500m
EI,CF,3000m - 4500m
EI,CC,>4500m
EI,DY,3000m - 4500m
EI,BZ,>4500m
EI,CI,1500m - 3000m
EI,CL,1500m - 3000m
EI,AW,>4500m
EI,AH,>4500m
EI,DS,500m - 1500m
EI,AZ,>4500m
EI,EB,1500m - 3000m
EI,BW,>4500m
EI,BT,>4500m
EI,ED,1500m - 3000m
EI,DV,500m - 1500m
EI,AE,>4500m
EI,AT,>4500m
EI,CO,1500m - 3000m
EI,DA,>4500m
EI,BF,>4500m
EI,EG,500m - 1500m
EI,BQ,1500m - 3000m
EI,CR,1500m - 3000m
EI,AQ,>4500m
EI,DM,1500m - 3000m
EI,DP,500m - 1500m
EI,AK,>4500m
EI,AN,>4500m
EI,BN,1500m - 3000m
EI,EJ,<500m
EI,BC,>4500m
EI,DD,>4500m
BB,BJ,>4500m
BB,EK,>4500m
BB,DE,3000m - 4500m
BB,CS,1500m - 3000m
BB,CV,1500m - 3000m
BB,DH,>4500m
BB,BG,1500m - 3000m
BB,AA,1500m - 3000m
BB,CD,>4500m
BB,CA,1500m - 3000m
BB,DW,>4500m
BB,BX,500m - 1500m
BB,CG,>4500m
BB,CJ,>4500m
BB,AU,1500m - 3000m
BB,AF,1500m - 3000m
BB,DQ,>4500m
BB,AX,500m - 1500m
BB,DZ,>4500m
BB,BU,500m - 1500m
BB,BR,500m - 1500m
BB,EC,>4500m
BB,DT,>4500m
BB,AD,1500m - 3000m
BB,AR,500m - 1500m
BB,CM,>4500m
BB,CY,1500m - 3000m
BB,BD,500m - 1500m
BB,EE,>4500m
BB,BO,>4500m
BB,CP,>4500m
BB,AO,500m - 1500m
BB,DK,>4500m
BB,DN,>4500m
BB,AI,1500m - 3000m
BB,AL,500m - 1500m
BB,BL,>4500m
BB,EH,>4500m
BB,BA,<500m
BB,DB,3000m - 4500m
BB,BK,>4500m
BB,EL,>4500m
BB,DF,3000m - 4500m
BB,CT,1500m - 3000m
BB,CW,1500m - 3000m
BB,DI,>4500m
BB,BH,1500m - 3000m
BB,AB,1500m - 3000m
BB,CE,>4500m
BB,CB,1500m - 3000m
BB,DX,>4500m
BB,BY,500m - 1500m
BB,CH,>4500m
BB,CK,>4500m
BB,AV,1500m - 3000m
BB,AG,1500m - 3000m
BB,DR,>4500m
BB,AY,500m - 1500m
BB,EA,>4500m
BB,BV,500m - 1500m
BB,BS,500m - 1500m
BB,DU,>4500m
BB,AS,500m - 1500m
BB,CN,>4500m
BB,CZ,1500m - 3000m
BB,BE,500m - 1500m
BB,EF,>4500m
BB,BP,>4500m
BB,CQ,>4500m
BB,AP,500m - 1500m
BB,DL,>4500m
BB,DO,>4500m
BB,AJ,1500m - 3000m
BB,AM,500m - 1500m
BB,BM,>4500m
BB,EI,>4500m
BB,BB,<500m
BB,DC,3000m - 4500m
BB,EM,>4500m
BB,DG,3000m - 4500m
BB,CU,1500m - 3000m
BB,CX,1500m - 3000m
BB,DJ,>4500m
BB,BI,1500m - 3000m
BB,AC,1500m - 3000m
BB,CF,>4500m
BB,CC,1500m - 3000m
BB,DY,>4500m
BB,BZ,500m - 1500m
BB,CI,>4500m
BB,CL,>4500m
BB,AW,1500m - 3000m
BB,AH,1500m - 3000m
BB,DS,>4500m
BB,AZ,500m - 1500m
BB,EB,>4500m
BB,BW,500m - 1500m
BB,BT,500m - 1500m
BB,ED,>4500m
BB,DV,>4500m
BB,AE,1500m - 3000m
BB,AT,500m - 1500m
BB,CO,>4500m
BB,DA,1500m - 3000m
BB,BF,500m - 1500m
BB,EG,>4500m
BB,BQ,>4500m
BB,CR,>4500m
BB,AQ,500m - 1500m
BB,DM,>4500m
BB,DP,>4500m
BB,AK,1500m - 3000m
BB,AN,500m - 1500m
BB,BN,>4500m
BB,EJ,>4500m
BB,BC,<500m
BB,DD,3000m - 4500m
DC,BJ,>4500m
DC,EK,>4500m
DC,DE,500m - 1500m
DC,CS,1500m - 3000m
DC,CV,1500m - 3000m
DC,DH,1500m - 3000m
DC,BG,1500m - 3000m
DC,AA,>4500m
DC,CD,1500m - 3000m
DC,CA,500m - 1500m
DC,DW,1500m - 3000m
DC,BX,1500m - 3000m
DC,CG,3000m - 4500m
DC,CJ,3000m - 4500m
DC,AU,1500m - 3000m
DC,AF,3000m - 4500m
DC,DQ,>4500m
DC,AX,3000m - 4500m
DC,DZ,1500m - 3000m
DC,BU,1500m - 3000m
DC,BR,3000m - 4500m
DC,EC,3000m - 4500m
DC,DT,>4500m
DC,AD,>4500m
DC,AR,3000m - 4500m
DC,CM,>4500m
DC,CY,500m - 1500m
DC,BD,1500m - 3000m
DC,EE,>4500m
DC,BO,>4500m
DC,CP,>4500m
DC,AO,3000m - 4500m
DC,DK,3000m - 4500m
DC,DN,3000m - 4500m
DC,AI,3000m - 4500m
DC,AL,>4500m
DC,BL,>4500m
DC,EH,>4500m
DC,BA,3000m - 4500m
DC,DB,<500m
DC,BK,>4500m
DC,EL,>4500m
DC,DF,500m - 1500m
DC,CT,1500m - 3000m
DC,CW,1500m - 3000m
DC,DI,1500m - 3000m
DC,BH,1500m - 3000m
DC,AB,>4500m
DC,CE,1500m - 3000m
DC,CB,500m - 1500m
DC,DX,1500m - 3000m
DC,BY,1500m - 3000m
DC,CH,3000m - 4500m
DC,CK,3000m - 4500m
DC,AV,1500m - 3000m
DC,AG,3000m - 4500m
DC,DR,>4500m
DC,AY,3000m - 4500m
DC,EA,1500m - 3000m
DC,BV,1500m - 3000m
DC,BS,3000m - 4500m
DC,DU,>4500m
DC,AS,3000m - 4500m
DC,CN,>4500m
DC,CZ,500m - 1500m
DC,BE,1500m - 3000m
DC,EF,>4500m
DC,BP,>4500m
DC,CQ,>4500m
DC,AP,3000m - 4500m
DC,DL,3000m - 4500m
DC,DO,3000m - 4500m
DC,AJ,3000m - 4500m
DC,AM,>4500m
DC,BM,>4500m
DC,EI,>4500m
DC,BB,3000m - 4500m
DC,DC,<500m
DC,EM,>4500m
DC,DG,500m - 1500m
DC,CU,1500m - 3000m
DC,CX,1500m - 3000m
DC,DJ,1500m - 3000m
DC,BI,1500m - 3000m
DC,AC,>4500m
DC,CF,1500m - 3000m
DC,CC,500m - 1500m
DC,DY,1500m - 3000m
DC,BZ,1500m - 3000m
DC,CI,3000m - 4500m
DC,CL,3000m - 4500m
DC,AW,1500m - 3000m
DC,AH,3000m - 4500m
DC,DS,>4500m
DC,AZ,3000m - 4500m
DC,EB,1500m - 3000m
DC,BW,1500m - 3000m
DC,BT,3000m - 4500m
DC,ED,3000m - 4500m
DC,DV,>4500m
DC,AE,>4500m
DC,AT,3000m - 4500m
DC,CO,>4500m
DC,DA,500m - 1500m
DC,BF,1500m - 3000m
DC,EG,>4500m
DC,BQ,>4500m
DC,CR,>4500m
DC,AQ,3000m - 4500m
DC,DM,3000m - 4500m
DC,DP,3000m - 4500m
DC,AK,3000m - 4500m
DC,AN,>4500m
DC,BN,>4500m
DC,EJ,>4500m
DC,BC,3000m - 4500m
DC,DD,<500m
EM,BJ,3000m - 4500m
EM,EK,<500m
EM,DE,>4500m
EM,CS,>4500m
EM,CV,>4500m
EM,DH,3000m - 4500m
EM,BG,>4500m
EM,AA,>4500m
EM,CD,3000m - 4500m
EM,CA,>4500m
EM,DW,3000m - 4500m
EM,BX,>4500m
EM,CG,3000m - 4500m
EM,CJ,1500m - 3000m
EM,AU,>4500m
EM,AF,>4500m
EM,DQ,500m - 1500m
EM,AX,>4500m
EM,DZ,3000m - 4500m
EM,BU,>4500m
EM,BR,>4500m
EM,EC,1500m - 3000m
EM,DT,500m - 1500m
EM,AD,>4500m
EM,AR,>4500m
EM,CM,1500m - 3000m
EM,CY,>4500m
EM,BD,>4500m
EM,EE,1500m - 3000m
EM,BO,1500m - 3000m
EM,CP,1500m - 3000m
EM,AO,>4500m
EM,DK,3000m - 4500m
EM,DN,1500m - 3000m
EM,AI,>4500m
EM,AL,>4500m
EM,BL,1500m - 3000m
EM,EH,500m - 1500m
EM,BA,>4500m
EM,DB,>4500m
EM,BK,3000m - 4500m
EM,EL,<500m
EM,DF,>4500m
EM,CT,>4500m
EM,CW,>4500m
EM,DI,3000m - 4500m
EM,BH,>4500m
EM,AB,>4500m
EM,CE,3000m - 4500m
EM,CB,>4500m
EM,DX,3000m - 4500m
EM,BY,>4500m
EM,CH,3000m - 4500m
EM,CK,1500m - 3000m
EM,AV,>4500m
EM,AG,>4500m
EM,DR,500m - 1500m
EM,AY,>4500m
EM,EA,3000m - 4500m
EM,BV,>4500m
EM,BS,>4500m
EM,DU,500m - 1500m
EM,AS,>4500m
EM,CN,1500m - 3000m
EM,CZ,>4500m
EM,BE,>4500m
EM,EF,1500m - 3000m
EM,BP,1500m - 3000m
EM,CQ,1500m - 3000m
EM,AP,>4500m
EM,DL,3000m - 4500m
EM,DO,1500m - 3000m
EM,AJ,>4500m
EM,AM,>4500m
EM,BM,1500m - 3000m
EM,EI,500m - 1500m
EM,BB,>4500m
EM,DC,>4500m
EM,EM,<500m
EM,DG,>4500m
EM,CU,>4500m
EM,CX,>4500m
EM,DJ,3000m - 4500m
EM,BI,>4500m
EM,AC,>4500m
EM,CF,3000m - 4500m
EM,CC,>4500m
EM,DY,3000m - 4500m
EM,BZ,>4500m
EM,CI,3000m - 4500m
EM,CL,1500m - 3000m
EM,AW,>4500m
EM,AH,>4500m
EM,DS,500m - 1500m
EM,AZ,>4500m
EM,EB,3000m - 4500m
EM,BW,>4500m
EM,BT,>4500m
EM,ED,1500m - 3000m
EM,DV,500m - 1500m
EM,AE,>4500m
EM,AT,>4500m
EM,CO,1500m - 3000m
EM,DA,>4500m
EM,BF,>4500m
EM,EG,1500m - 3000m
EM,BQ,1500m - 3000m
EM,CR,1500m - 3000m
EM,AQ,>4500m
EM,DM,3000m - 4500m
EM,DP,1500m - 3000m
EM,AK,>4500m
EM,AN,>4500m
EM,BN,1500m - 3000m
EM,EJ,500m - 1500m
EM,BC,>4500m
EM,DD,>4500m
DG,BJ,3000m - 4500m
DG,EK,>4500m
DG,DE,<500m
DG,CS,3000m - 4500m
DG,CV,1500m - 3000m
DG,DH,500m - 1500m
DG,BG,1500m - 3000m
DG,AA,>4500m
DG,CD,1500m - 3000m
DG,CA,1500m - 3000m
DG,DW,500m - 1500m
DG,BX,1500m - 3000m
DG,CG,1500m - 3000m
DG,CJ,3000m - 4500m
DG,AU,3000m - 4500m
DG,AF,>4500m
DG,DQ,3000m - 4500m
DG,AX,>4500m
DG,DZ,1500m - 3000m
DG,BU,3000m - 4500m
DG,BR,>4500m
DG,EC,1500m - 3000m
DG,DT,>4500m
DG,AD,>4500m
DG,AR,3000m - 4500m
DG,CM,3000m - 4500m
DG,CY,1500m - 3000m
DG,BD,3000m - 4500m
DG,EE,3000m - 4500m
DG,BO,>4500m
DG,CP,>4500m
DG,AO,>4500m
DG,DK,1500m - 3000m
DG,DN,3000m - 4500m
DG,AI,3000m - 4500m
DG,AL,>4500m
DG,BL,3000m - 4500m
DG,EH,3000m - 4500m
DG,BA,3000m - 4500m
DG,DB,500m - 1500m
DG,BK,3000m - 4500m
DG,EL,>4500m
DG,DF,<500m
DG,CT,3000m - 4500m
DG,CW,1500m - 3000m
DG,DI,500m - 1500m
DG,BH,1500m - 3000m
DG,AB,>4500m
DG,CE,1500m - 3000m
DG,CB,1500m - 3000m
DG,DX,500m - 1500m
DG,BY,1500m - 3000m
DG,CH,1500m - 3000m
DG,CK,3000m - 4500m
